"Store #","Name","Address","City","State","Zip Code","Interstate","Latitude","Longitude","Phone Number","Parking Spaces Count","Fuel Lane Count","Shower Count","Amenities","Restaurants"
338,Pilot Travel Center,3008 Highway 321,West Columbia,SC,29033,"I-26/77, Exit 115",33.92997680457457,-81.07820195441835,(803) 739-2921,90,7,5,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats EXPRESS
388,Pilot Travel Center,1555 Tommy Webb Dr,Meridian,MS,39307,"I-20/59, Exit 151",32.34617329314127,-88.72819891769377,(601) 484-5106,100,10,7,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Subway | Pilot Eats
488,Flying J Travel Center,921 N I-35,Cotulla,TX,78014,"I-35, Exit 69",28.45260814175459,-99.23839607675094,(830) 879-5363,77,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Subway | Pilot Eats
500,Pilot Travel Center,8067 FL-6,Jasper,FL,32052,"I-75, Exit 460",30.5163005,-83.0587583,(386) 638-1635,90,10,9,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Subway | Pilot Eats
584,Flying J Travel Center,12334 Ehlen Road NE,Aurora,OR,97002,"I-5, Exit 278",45.23369678531548,-122.80997199272919,(503) 678-1262,51,9,7,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Subway | Pilot Eats
627,Flying J Travel Center,2990 US-17,Brunswick,GA,31523,"I-95, Exit 29",31.14016746021323,-81.57832099692367,(912) 280-0006,150,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Pilot Eats
628,Flying J Travel Center,10226 Old Federal Rd,Carnesville,GA,30521,"I-85, Exit 160",34.34688317905446,-83.32180325377774,(706) 750-9346,190,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
644,Flying J Travel Center,343 Civic Rd,La Salle,IL,61301,"I-80, Exit 77",41.369052821907786,-89.09793148032188,(815) 220-0611,186,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
647,Flying J Travel Center,844 E 1250 S,Haubstadt,IN,47639,"I-64, Exit 25B",38.17482536814293,-87.55182097175536,(812) 735-6675,145,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
649,Flying J Travel Center,1720 W Thompson Rd,Indianapolis,IN,46217,"I-465, Exit 4",39.69333512253321,-86.19047406242677,(317) 783-5543,99,12,13,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
658,Flying J Travel Center,4215 W US-50,Emporia,KS,66801,"I-35/US-50, Exit 127",38.41117706682587,-96.23709344635468,(620) 343-2717,74,8,8,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Pilot Eats
747,Pilot Travel Center,1460 N 1750 W,Springville,UT,84663,"I-15, Exit 261",40.1875538466513,-111.64156422090149,(801) 489-3622,80,8,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
712,Flying J Travel Center,5901 Fairfield Rd,Columbia,SC,29203,"I-20, Exit 70",34.065036587792896,-81.02361281216432,(803) 735-9006,178,10,15,Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
898,Pilot Dealer,918 W Atlantic St,Emporia,VA,23847,"I-95, Exit 11B",36.7045199441136,-77.55285515344238,(434) 634-4312,300,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,
804,Flying J Travel Center,1747 Brookside Blvd,Winnipeg,MB,R3C 2E6,MB-90 & Lucas Ave,49.94156,-97.2287621,(204) 400-0215,20,8,1,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats EXPRESS
910,Pilot Dealer,10800 US-287,Three Forks,MT,59752,"I-90/US-287, Exit 274",45.91676289221713,-111.59936768496725,(406) 285-3104,90,8,0,Diesel Lanes | Showers | ATM | CAT Scale | DEF Lanes | Game Room | Public Laundry | Truck Parking Spaces,
1021,Pilot Travel Center,853 Interchange Dr,Holland,MI,49423,"I-196, Exit 49",42.7406493057177,-86.06987218385316,(616) 741-6199,74,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Arby's | Pilot Eats
1015,Flying J Licensed Location,3150 S Central Ave,Sidney,MT,59270,MT-16 & MT-200/23,47.685512572442676,-104.17646663586257,(406) 433-5182,120,6,0,Diesel Lanes | Showers | ATM | DEF Lanes | Lottery | Public Laundry | Truck Parking Spaces,
1043,Flying J Travel Center,6485 W Overland Dr,Idaho Falls,ID,83402,"I-15, Exit 113",43.43958889966701,-112.11532797492627,(208) 522-4149,97,7,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Subway | Pilot Eats
1222,Stamart Travel Center,3500 12th Ave N,Fargo,ND,58102,"I-29, Exit 66",46.88944341642595,-96.83594404710766,(701) 298-3500,130,8,10,Diesel Lanes | Showers | Diesel Mobile Fueling | Mobile Ordering,Pilot Eats
4555,ONE9 Travel Center,3201 Buttermilk Rd,Cottondale,AL,35453,"I-20, Exit 77",33.17884500765179,-87.44659149938275,(205) 633-2155,68,7,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4556,Pilot Travel Center,744 FL-44,Wildwood,FL,34785,"I-75, Exit 329",28.873736500809937,-82.09055893068847,(352) 269-8122,75,8,7,Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
4557,Pilot Travel Center,11156 GA-106,Carnesville,GA,30521,"I-85, Exit 166",34.39020958743383,-83.22732624239731,(706) 384-3084,72,8,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4558,Pilot Travel Center,2111 US-41,Calhoun,GA,30701,"I-75, Exit 318",34.558830447781254,-84.93561143220901,(706) 625-4368,84,10,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4559,Pilot Travel Center,95 Liberty Rd,Villa Rica,GA,30180,"I-20, Exit 26",33.721652305410835,-84.90310265145112,(770) 456-9941,78,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Truck Wash | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Pilot Eats
77,Pilot Travel Center,2520 S Gallatin St,Jackson,MS,39204,"I-55/20, Exit 45",32.273162253881246,-90.19258066004944,(601) 968-9491,120,10,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Pilot Eats EXPRESS
12,Pilot Travel Center,3430 Libbey Rd,Perrysburg,OH,43551,"I-80/90, Exit 71",41.52268729754443,-83.46222870809477,(419) 837-5091,23,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,McDonalds | Pilot Eats EXPRESS
63,Pilot Travel Center,110 Frontage Rd,Piedmont,SC,29673,"I-85, Exit 35",34.710810394124366,-82.49772280765475,(864) 845-8177,61,9,7,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,McDonalds | Pilot Eats
152,Pilot Travel Center,14013 Blue Lick Rd,Memphis,IN,47143,"I-65, Exit 16",38.491878065365206,-85.77278298153688,(812) 294-4233,45,7,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Arby's | Pilot Eats EXPRESS
156,Pilot Travel Center,95 Free Henry Ford Rd,Madisonville,KY,42431,"I-69, Exit 108",37.255317,-87.448829,(270) 258-5213,85,7,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats EXPRESS
150,Pilot Travel Center,11633 Greencastle Pike,Hagerstown,MD,21740,"I-70, Exit 24",39.6336277,-77.8071174,(301) 582-9004,90,7,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Subway | Pilot Eats
222,Pilot Travel Center,400 Haynes St,Sturbridge,MA,01566,"I-84, Exit 3",42.06678997007618,-72.10750175851612,(508) 347-9104,108,9,12,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Subway | Pilot Eats
298,Pilot Travel Center,1114 PA-93,Drums,PA,18222,"I-80/PA-93, Exit 256",41.02743534611593,-76.07994416375135,(570) 900-2457,45,7,5,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Pilot Eats EXPRESS
406,Pilot Travel Center,9211 Lewisburg Hwy,Cornersville,TN,37047,"I-65, Exit 22",35.30525595924141,-86.88404011772155,(931) 363-3290,20,5,2,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Pilot Eats EXPRESS
424,Pilot Travel Center,4032 W Hwy 326,Ocala,FL,34482,"I-75, Exit 358",29.26616378692671,-82.18890931994056,(352) 867-8300,125,9,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Arby's | Pilot Eats EXPRESS
448,Pilot Travel Center,18011 Colorado St,Hebron,IN,46341,"I-65, Exit 240",41.290344107421696,-87.2951070101934,(219) 696-8265,135,9,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats EXPRESS
453,ONE9 Travel Center,909 Hyatt St,Gaffney,SC,29341,"I-85, Exit 90",35.07779887144346,-81.70353344411089,(864) 206-0050,100,9,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Arby's | Pilot Eats EXPRESS
461,Flying J Travel Center,19325 Essex County Rd 42,Tilbury,ON,N0P 2L0,"ON-401, Exit 56",42.26292725888837,-82.46119072023772,(519) 682-1140,100,6,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats EXPRESS
469,Pilot Travel Center,2320 Faircrest St SW,Canton,OH,44706,"I-77, Exit 101",40.749870729682804,-81.40336427099233,(330) 484-3965,130,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Subway | Pilot Eats
599,Pilot Travel Center,601 E 5th St,Murdo,SD,57559,"I-90, Exit 192",43.885668861797484,-100.70491525520802,(605) 578-0057,60,7,4,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
614,Flying J Travel Center,2611 Fisher Blvd,Barstow,CA,92311,"I-15/40, Exit 178",34.85451188936435,-117.08144318347291,(760) 441-7068,162,10,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | DEF Lanes | Game Room | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Cinnabon | Denny's | Pilot Eats
655,Flying J Travel Center,5300 IN-3,Spiceland,IN,47385,"I-70, Exit 123",39.85182509959719,-85.41292278708778,(765) 932-8887,193,12,13,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Denny's | Pilot Eats
660,Flying J Travel Center,15236 KY-180,Catlettsburg,KY,41129,"I-64/KY-180, Exit 185",38.365058541456165,-82.69714917063904,(606) 928-8383,155,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
685,Flying J Travel Center,3150 39th St SW,Fargo,ND,58104,"I-29, Exit 62",46.83365761048935,-96.84473491667174,(701) 282-7766,168,11,9,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Pilot Eats
691,Flying J Travel Center,2021 S Mountain Rd,Tucumcari,NM,88401,"I-40, Exit 333",35.15862611356327,-103.70364481216433,(575) 461-6590,130,8,9,Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
697,Flying J Travel Center,2226 N Main St,Hubbard,OH,44425,"I-80, Exit 234",41.18280827748031,-80.56963496427917,(330) 534-3774,150,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Denny's | Pilot Eats
773,Flying J Travel Center,35 E Flying J Dr,Richfield,UT,84701,"I-70, Exit 40",38.78869073559524,-112.0822702552948,(435) 893-6021,50,5,3,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
1028,Pilot Travel Center,2605 W Commerce St,Buffalo,TX,75831,"I-45/US-79, Exit 178",31.44852877810874,-96.07867724412823,(903) 322-9034,83,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Taco Bell | Pilot Eats
1068,Flying J Travel Center,799 Jedburg Rd,Summerville,SC,29483,"I-26, Exit 194",33.0807751,-80.2105932,(843) 851-2023,44,7,5,Electric Vehicle Charging Station | Mobile Ordering,Wendy's | Pilot Eats
1080,Flying J Travel Center,2275 Sperry Ave,Patterson,CA,95363,"I-5, Exit 434",37.4654568,-121.1647703,(209) 892-9225,124,9,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats
1098,Pilot Express,400 Doremus Ave,Newark,NJ,07105,"I-95, Exit 15E",40.71930232975655,-74.12497705756506,(862) 445-0056,33,9,2,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,
1205,Pilot Travel Center,4840 E I-20,Monahans,TX,79756,"I-20, Exit 86",31.61434842327614,-102.81154814652318,(432) 223-5839,99,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
1206,Flying J Travel Center,700 TX-302,Kermit,TX,79745,TX-302 & FM 313,31.853252486607854,-103.06776720864376,(432) 527-0351,81,8,8,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Lottery | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
9,Pilot Travel Center,6830 Franklin Lebanon Rd,Franklin,OH,45005,"I-75, Exit 36",39.542654037902615,-84.29043254773055,(937) 746-4488,200,11,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Dunkin Donuts | Subway | Pilot Eats EXPRESS
