"listing_id","business_name","input_address","census_matched_address","existing_coordinate","proposed_coordinate","distance_from_control_m","state_bounds_result","match_classification","reviewer_decision","reviewer_notes"
"9659739b-ba64-409b-9d90-e350b6c250ca","Snider Fleet Solutions - Florence","1915 N Cashua Dr, Florence, SC 29501","1915 N CASHUA DR, FLORENCE, SC, 29501","","34.226235858975,-79.794985234589","","in-state","census-manual-review","",""
"b6d01963-8cf5-47b9-b982-c81a408933b4","Metropolis Truck Plaza","2105 E 5th St, Metropolis, IL 62960","","","","","n/a","census-no-match","",""
"c0d803ff-2516-4efe-aecb-b94c0a7e3649","99 Truck Stop (Joe's Stop 99)","14575 OH-119, Anna, OH 45302","14575 STATE RTE 119, ANNA, OH, 45302","","40.395268056271,-84.153038204786","","in-state","census-manual-review","",""
"1c486059-1bf4-47b8-845f-e817c22b7674","Days Inn by Wyndham Perryville","61 Heather Lane, Perryville, MD 21903","61 HEATHER LN, PERRYVILLE, MD, 21903","","39.588772335764,-76.068126215863","","in-state","census-manual-review","",""
"d500643d-ae31-49aa-9523-81978691c7a7","Shady Lawn Truck Stop","1371 Bryson Road, Elkton, TN 38449","1371 BRYSON RD, ARDMORE, TN, 38449","","35.083329377587,-86.881838147901","","in-state","census-manual-review","",""
"738937f9-3b6d-44d2-9c1e-61ce6e0c43dc","Martino Commercial Tire","751 S Congress Ave, West Palm Beach, FL","751 S CONGRESS AVE, WEST PALM BEACH, FL, 33406","","26.665261189532,-80.08820806584","","in-state","census-manual-review","",""
"fa49ec43-3e91-412d-bb7f-74b00fe90df0","Tennessee Welcome Center - Memphis (I-40 Riverside Dr)","119 N Riverside Dr, Memphis, TN 38103","119 N RIVERSIDE DR, MEMPHIS, TN, 38103","","35.146830622745,-90.055050020237","","in-state","census-manual-review","",""
"6027611b-b476-48b3-a777-b43b6492b5ae","CAT Scale at Love's Travel Stop #759","3404 Highway 63 N, Hazen, AR 72064","","","","","n/a","census-no-match","",""
"b9e80538-3a48-4908-b953-7008f3904786","Alex's Market & Grill","6410 Grange Hall Rd, Holly, MI","6410 GRANGE HALL RD, HOLLY, MI, 48442","","42.814774250967,-83.578363767671","","in-state","census-manual-review","",""
"93d11293-5961-44a5-ba5d-ae01bf86716b","Florida Secure Self-Storage — Pembroke Pines","19701 Sheridan St, Pembroke Pines, FL","","","","","n/a","census-no-match","",""
"b1514239-fa54-4699-9b65-609e0283b1cb","US Fuel Mart / Interstate Truck Stop","2185 Grant Rd, Portage, OH","","","","","n/a","census-no-match","",""
"a7039d72-37d9-4b9d-aa5b-084491f3a2f6","Super 8 by Wyndham Jackson","1940 Highway 45 Bypass, Jackson, TN 38305","","","","","n/a","census-rejected","",""
"5f997893-25c2-42f3-9c82-4ce2697e602f","Speedway #7159","1065 Deep Springs Rd, Dandridge, TN 37725","1065 DEEP SPRINGS RD, DANDRIDGE, TN, 37725","","36.011047453028,-83.532347876971","","in-state","census-manual-review","",""
"88746b7d-8394-4cc4-bcd4-433183514d18","Shell Lake Travel Center","531 State Highway 149 N, Earle, AR 72331","531 STATE ST, EARLE, AR, 72331","","35.264901213993,-90.458743037708","","in-state","census-manual-review","",""
"fa924e2a-0ffe-418f-851f-2f784856e91d","Florence-Darlington Technical College - CDL Training","2715 W Lucas St, Florence, SC 29501","2715 W LUCAS ST, FLORENCE, SC, 29501","","34.244211948399,-79.817540692888","","in-state","census-manual-review","",""
"786bf473-2404-4915-bd74-a05c7c07989a","Love's Travel Stop #417 (Grant Street)","3150 Grant St, Gary, IN 46408","3150 GRANT ST, GARY, IN, 46408","","41.561431672412,-87.356138443832","","in-state","census-manual-review","",""
"cbd3eb31-8759-4d5b-9000-9bcd7f5dcd2f","Super 8 by Wyndham Hazen","4167 Highway 63 N, Hazen, AR 72064","","","","","n/a","census-no-match","",""
"964e5e38-d45d-4c4b-812a-c4ecf904bb4e","S & K Bronco BP (Gaylord)","1482 W M-32, Gaylord, MI 49735","","","","","n/a","census-no-match","",""
"a641f4bb-fad2-49c5-9b64-a856c9b2d976","CAT Scale — Pilot Travel Center #360, Findlay","11471 State Route 613 W (OH-613), Findlay, OH 45840","11471 STATE RTE 613, FINDLAY, OH, 45840","","41.136892056018,-83.662306779609","","in-state","census-manual-review","",""
"ec267e71-3e9b-4f00-8b8a-40024bcc6010","I-95 Perryville Truck Weigh & Inspection Station (Southbound)","15 Turnpike Drive (I-95 SB), John F. Kennedy Memorial Highway, Perryville, MD 21903","15 TURNPIKE DR, PERRYVILLE, MD, 21903","","39.587710050574,-76.076185372329","","in-state","census-manual-review","",""
"cf5fc3c4-3448-41b9-8caf-01e1b02d74b9","Love's Truck Care / Speedco — Love's #629, White House","1001 Highway 76, White House, TN 37188","1001 STATE RTE 76, WHITE HOUSE, TN, 37188","","36.468468592734,-86.688294463063","","in-state","census-manual-review","",""
"e5b8447a-f9cd-4f17-a967-5531916edd12","Motel 6 Toledo","5335 Heatherdowns Blvd, Toledo, OH 43614","5335 HEATHERDOWNS BLVD, TOLEDO, OH, 43614","","41.594586691739,-83.668441350126","","in-state","census-manual-review","",""
"eb48d156-9ad9-4fa3-b8eb-cfc7b29a49a4","TA Saginaw #198 (Bridgeport)","6364 Dixie Hwy, Bridgeport, MI 48722","6364 DIXIE HWY, BRIDGEPORT, MI, 48722","","43.352606445024,-83.868820986088","","in-state","census-manual-review","",""
"6e1f345b-b3fd-42bb-848c-acfb5573ebc8","Pilot Travel Center #366","30 Sand Pebble Rd, Jackson, TN 38305","30 SAND PEBBLE DR, JACKSON, TN, 38305","","35.683617305606,-88.77826163621","","in-state","census-manual-review","",""
"4b07b610-8186-4ad2-b037-cb9c402928a9","Pilot Travel Center #34","4154 W US Hwy 24, Remington, IN 47977","4154 US HWY 24, REMINGTON, IN, 47977","","40.765828608742,-87.124234934875","","in-state","census-manual-review","",""
"22da63bd-9ee8-45b1-b8cd-ada2c8cb7899","Love's Travel Stop #371","1911 Highway 34 W, Dillon, SC 29536","1911 HWY 34 W, DILLON, SC, 29536","","34.419969213674,-79.415871791251","","in-state","census-manual-review","",""
"822e64d5-03ad-42b3-b08e-d1b518910506","Lake Park Quick Truck Wash — Lake Park","7061 Lake Park Bellville Rd, Lake Park, GA 31636","7061 LAKE PARK BELLVILLE RD, LAKE PARK, GA, 31636","","30.64016460244,-83.19304823306","","in-state","census-manual-review","",""
"e170da26-92ff-4206-a01b-58335385109b","Fast Pax Food Store (Bay City)","5099 S Mackinaw Rd, Bay City, MI 48706","5099 S MACKINAW RD, BAY CITY, MI, 48706","","43.593073734531,-83.992317801462","","in-state","census-manual-review","",""
"a5c7da21-c5da-4094-8e3a-0724fd6231b9","Diesel Power Truck Center","2348 Smokey Park Hwy, Candler, NC 28715","2348 SMOKEY PARK HWY, CANDLER, NC, 28715","","35.541923277094,-82.747839687582","","in-state","census-manual-review","",""
"b7c5c85d-80c3-4b9d-9731-bd1047b7eca5","CAT Scale — Love's Travel Stop #743, Bridgeport","6560 Dixie Hwy, Bridgeport, MI 48722","6560 DIXIE HWY, BRIDGEPORT, MI, 48722","","43.348942523957,-83.861064637933","","in-state","census-manual-review","",""
"268e78c1-514e-4c7c-a65e-e14e47d34c68","Truck Parking Club - 415 W Seymour Ave (Cincinnati)","415 W Seymour Ave, Cincinnati, OH 45216","415 W SEYMOUR AVE, CINCINNATI, OH, 45216","","39.195743510358,-84.487592171601","","in-state","census-manual-review","",""
"4f94e1cf-fe15-4bba-917c-9f389ab3bd04","TA Truck Service - Monroe (#069)","1255 N Dixie Hwy, Monroe, MI 48162","1255 N DIXIE HWY, MONROE, MI, 48162","","41.925915909143,-83.363507557606","","in-state","census-manual-review","",""
"48d81093-d807-4023-b971-9277d9f47cd8","Circle K (formerly Shell)","500 East State Street, Botkins, OH 45306","500 E STATE ST, BOTKINS, OH, 45306","","40.467838512924,-84.173606907062","","in-state","census-manual-review","",""
"0bb17862-7612-4347-8917-657be20158b0","PJ's Country Store (Jump Stop / Valero)","9499 US Highway 70, Lehi, AR","","","","","n/a","census-no-match","",""
"b14b490c-6516-43d5-b38d-8aa2e3b7370b","CAT Scale - Petro Kingston Springs","162 Luyben Hills Rd, Kingston Springs, TN 37082","162 LUYBEN HILLS RD, KINGSTON SPRINGS, TN, 37082","","36.081908598358,-87.096035905321","","in-state","census-manual-review","",""
"83d35d2c-b77c-44ea-8e25-6b0c1b3722c1","CAT Scale - Pilot #95 (Wildwood, 493 SR 44)","493 E State Road 44, Wildwood, FL 34785","493 STATE HWY 44, WILDWOOD, FL, 34785","","28.874211113164,-82.094980770734","","in-state","census-manual-review","",""
"84a2be77-5f4c-469a-8bf3-9a768ad0ad69","S&S Tire / Best-One Tire Commercial Center","1316 Cahill Dr, Lexington, KY 40504","1316 CAHILL DR, LEXINGTON, KY, 40504","","38.056668715822,-84.527459372375","","in-state","census-manual-review","",""
"cb0165c3-ad4e-448f-b5ea-7a87baef77a9","Truck & Trailer Parking - 743 131st Place (Hammond)","743 131st Pl, Hammond, IN","743 131ST PL, HAMMOND, IN, 46327","","41.655433473778,-87.510197378212","","in-state","census-manual-review","",""
"6ea6cd6b-978f-494d-a434-913c90a82978","CAT Scale — Pilot Travel Center #437, Williamsburg","481 W Hwy 92 (KY-92), Williamsburg, KY 40769","481 W STATE HWY 92, WILLIAMSBURG, KY, 40769","","36.722183415115,-84.169099463692","","in-state","census-manual-review","",""
"aaca5bca-e624-4522-8f04-bf85e4e7d7d4","Snider Fleet Solutions - Forest Park","6025 Lees Mill Rd, Forest Park, GA 30297","6025 LEES MILL RD, FOREST PARK, GA, 30297","","33.591444032941,-84.3860866158","","in-state","census-manual-review","",""
"98e68fa9-34aa-446a-b6c4-f8fce0026b24","Truck Parking Club - Shell/Gold Star Lot, 355 Violet Rd (Crittenden)","355 Violet Rd, Crittenden, KY 41030","355 VIOLET RD, CRITTENDEN, KY, 41030","","38.789007202654,-84.608181714953","","in-state","census-manual-review","",""
"73920f3a-b274-4027-bd03-02dc00c5e3b2","Holiday Inn Express & Suites Findlay North","1920 Express Way, Findlay, OH 45840","","","","","n/a","census-no-match","",""
"8be8a312-d7fe-4b5d-8029-4e4be16db6cd","CAT Scale — Love's Travel Stop #225, Evergreen","16101 US Highway 84, Evergreen, AL 36401","","","","","n/a","census-no-match","",""
"54a65451-113a-452a-9760-bcf055bb5769","CAT Scale (at Love's Travel Stop #451)","5115 N 300 E, Whiteland, IN 46184","","","","","n/a","census-no-match","",""
"f4520840-396d-40f7-9df7-6bf8708e0997","Southern Tire Mart at Pilot #297","102 Triport Cir, Georgetown, KY 40324","102 TRIPORT CIR, GEORGETOWN, KY, 40324","","38.277098914433,-84.55268945045","","in-state","census-manual-review","",""
"a66959e8-5539-4e5c-9f94-118ebedc6397","Rumble Road BP","1334 Rumble Rd, Forsyth, GA 31029","1334 RUMBLE RD, FORSYTH, GA, 31029","","32.992256078817,-83.841771513823","","in-state","census-manual-review","",""
"e004f829-8d70-4cd9-ab02-d6f481ede413","T3 Truck Trailer & Tire Service","11822 Old Lexington Pike, Walton, KY 41094","11822 OLD LEXINGTON PIKE, WALTON, KY, 41094","","38.900525899603,-84.610959604719","","in-state","census-manual-review","",""
"3201e509-b4b9-4cc6-b37c-7c8e2becd7c6","Steve's Towing & Associates","6499 Broadway, Merrillville, IN 46410","6499 BROADWAY, MERRILLVILLE, IN, 46410","","41.500316006281,-87.335928941787","","in-state","census-manual-review","",""
"4e060c6a-1fab-4808-928a-bd991bf8f694","Love's Travel Stop #791","13820 Highway 641 N, Holladay, TN 38341","13820 US HWY 641 S, HOLLADAY, TN, 38341","","35.860465948083,-88.084510273589","","in-state","census-manual-review","",""
"362f1bd5-2789-488a-8652-ffa580d9737a","Pilot Travel Center #411","921 Murfreesboro Rd, Lebanon, TN 37090","921 MURFREESBORO RD, LEBANON, TN, 37090","","36.179244563384,-86.300333799266","","in-state","census-manual-review","",""
"546a52e7-2632-4626-a6b7-5fc3134a802a","Exit 57 Auto Truck Express","1001 Interstate Rd, Clarksville, AR","1001 INTERSTATE DR, CLARKSVILLE, AR, 72830","","35.456724036078,-93.483008642639","","in-state","census-manual-review","",""
"8578017a-7ea0-4c38-a6ed-abf7b5a39d0f","Petro Gary #369 (Grant Street)","3001 Grant St, Gary, IN 46408","3001 GRANT ST, GARY, IN, 46408","","41.559707240659,-87.355879322194","","in-state","census-manual-review","",""
"7ad5c4a4-d850-4901-8542-72497a2d0e47","CAT Scale — Love's Travel Stop #429, Nashville","130 W Trinity Ln, Nashville, TN 37207","130 W TRINITY LN, NASHVILLE, TN, 37207","","36.206200144126,-86.773257893557","","in-state","census-manual-review","",""
"438d7ce9-59d8-4fec-b8d5-24f36c3a5481","Pilot Travel Center (Sadler Travel Plaza)","65 Sadler Rd, Dunn, NC 28334","65 SADLER RD, DUNN, NC, 28334","","35.31826491064,-78.574370199955","","in-state","census-manual-review","",""
"8f05b35f-a63f-4345-a04c-fac2729ef302","Truck Parking Club - 3100 Transportation Rd / Heavy Haul Transport (Dayton)","3100 Transportation Rd, Dayton, OH 45404","3100 TRANSPORTATION RD, DAYTON, OH, 45404","","39.799413604506,-84.133146271624","","in-state","census-manual-review","",""
"b9f278be-2aaa-4588-ba3b-843fe44fe91d","Travel Store (Burma Rd)","3352 Burma Rd E, Nebo, NC","3352 BURMA RD E, NEBO, NC, 28761","","35.684242628679,-81.914425334815","","in-state","census-manual-review","",""
"2c075ea6-0ffe-4f08-8bcc-9d0a027c1ff3","CAT Scale - Pilot #4556 (Wildwood, 744 SR 44)","744 E State Road 44, Wildwood, FL 34785","","","","","n/a","census-no-match","",""
"b7e17908-c076-4ea5-9344-dd3d61032e91","Speed Trac Truck Stop (Calera Citgo/Speed Trac)","11845 Highway 25, Calera, AL 35040","11845 STATE RTE 25, CALERA, AL, 35040","","33.103777386533,-86.735480289515","","in-state","census-manual-review","",""
"a8527241-4fec-4e27-96d9-f3d5e882376b","CAT Scale — Love's Travel Stop #356, North Baltimore","13190 Deshler Rd, North Baltimore, OH 45872","13190 DESHLER RD, NORTH BALTIMORE, OH, 45872","","41.172875052519,-83.657950874348","","in-state","census-manual-review","",""
"d4513e91-e3b9-43ab-8e65-0d7d1580773f","Southern Tire & Fleet Service","5937 Commonwealth Ave, Jacksonville, FL","5937 COMMONWEALTH AVE, JACKSONVILLE, FL, 32254","","30.3358431928,-81.749335703461","","in-state","census-manual-review","",""
"b7a1bf29-998f-498a-a44a-0974411802b6","Pilot Travel Center #231","249 W Cumberland Gap Pkwy, Corbin, KY 40701","","","","","n/a","census-no-match","",""
"214dc102-0732-4ffa-85a4-bf40a8856a14","Pit Stop Diner","1073 Highway 78 N, Wheatley, AR 72392","","","","","n/a","census-no-match","",""
"9d0ebd15-c261-4702-a709-a7828d639a9d","Love's Travel Stop #624","2600 W I-65 Service Rd N, Prichard, AL 36612","","","","","n/a","census-no-match","",""
"9615e271-6080-44ba-bb9a-94ee75384e83","Love's Travel Stop #450","800 Martin Luther King Dr, West Memphis, AR 72301","800 MARTIN LUTHER KING JR DR, WEST MEMPHIS, AR, 72301","","35.153718414176,-90.137692776598","","in-state","census-manual-review","",""
"34ba01ad-945f-4960-b099-01964f28815d","Mr. Fuel Travel Center (One9 Fuel Network)","118 Richwood Rd, Walton, KY 41094","118 RICHWOOD RD, WALTON, KY, 41094","","38.918901157067,-84.624692350623","","in-state","census-manual-review","",""
"9fc4690a-b7e5-401b-84b7-25290c232a2b","Conlee Travel Center - Birch Run","9180 E Birch Run Rd, Birch Run, MI 48415","9180 BIRCH RUN RD, BIRCH RUN, MI, 48415","","43.250136406372,-83.771552805769","","in-state","census-manual-review","",""
"8e766083-c9ba-4102-a0f6-3615f14b3b54","Shell","465 State Route 103, Bluffton, OH","465 STATE RTE 103, BLUFFTON, OH, 45817","","40.892388410596,-83.871894198672","","in-state","census-manual-review","",""
"233d03c8-da5e-4cb2-b239-c48f238ec2a1","Sardis Auto/Truck Plaza","2215 Cale Yarborough Hwy, Sardis, SC","","","","","n/a","census-no-match","",""
"6b024371-05b4-4fba-89d5-8df8670380f7","Crowne Plaza Hickory","1385 Lenoir Rhyne Blvd SE, Hickory, NC 28602","1385 LENOIR RHYNE BLVD SE, HICKORY, NC, 28602","","35.710192413883,-81.311652439577","","in-state","census-manual-review","",""
"ddf043af-973d-478c-b539-d5e22cd93b5b","Stony Ridge Travel Center / Stony Ridge Truck Plaza","1250 Hamilton-Lebanon Road E, Monroe, OH 45050","","","","","n/a","census-no-match","",""
"b3599210-d9f5-44da-8fc9-fedf5816e0ed","TA Truck Service - TA Earle","408 Highway 149 N, Earle, AR 72331","408 STATE HWY 149, EARLE, AR, 72331","","35.282286600748,-90.468684301219","","in-state","census-manual-review","",""
"d5e2e7f0-8a6a-4a62-bb13-9e0223aba4ff","Days Inn & Suites by Wyndham Hickory","1725 13th Ave Drive NW, Hickory, NC 28601","1725 13TH AVENUE DR NW, HICKORY, NC, 28601","","35.749625447447,-81.36886222032","","in-state","census-manual-review","",""
"d7247403-1ed3-49de-83a5-af2862cdbd9f","Pilot Travel Center #1550 (Good Hope)","1600 County Road 437, Good Hope, AL 35055","1600 CO RD 437, GOOD HOPE, AL, 35055","","34.116397506022,-86.863111771642","","in-state","census-manual-review","",""
"f89415ea-400b-4f6a-954b-7e920013cf4a","A-1 Truck Stop","2005 North St, Ashburn, GA 31714","2005 NORTH ST, ASHBURN, GA, 31714","","31.734212643876,-83.65252745811","","in-state","census-manual-review","",""
"9dc5d00c-ead7-4a91-a14d-318deff7c7fc","Comfort Inn & Suites Wildwood - The Villages","1224 S Main St, Wildwood, FL 34785","1224 S MAIN ST, WILDWOOD, FL, 34785","","28.838571430287,-82.045343680221","","in-state","census-manual-review","",""
"f18a5587-4631-4b0c-83a2-55d6c12ad078","CAT Scale - Pilot Travel Center #53 Hurricane Mills","15559 Highway 13 S, Hurricane Mills, TN 37078","15559 HWY 13 S, HURRICANE MILLS, TN, 37078","","35.882573235335,-87.800050228094","","in-state","census-manual-review","",""
"7b340f8f-28fc-4bca-83a8-bee8a793a4fb","TA Travel Center - Monroe #069","1255 N Dixie Hwy, Monroe, MI 48162","1255 N DIXIE HWY, MONROE, MI, 48162","","41.925915909143,-83.363507557606","","in-state","census-manual-review","",""
"3ed0a98e-439f-4e6e-a0f6-24c6c3954c9b","Coomer's Towing","1064 E 16th St, Seymour, IN 47274","1064 E 16TH ST, SEYMOUR, IN, 47274","","38.976601753495,-85.874512514618","","in-state","census-manual-review","",""
"c1566ed5-05d1-41ec-b101-6fcb878c1d07","Exit 38 Truck Plaza (Shell)","1024 Highway 192 (192 Bypass), London, KY 40741","","","","","n/a","census-no-match","",""
"b621363d-e4d4-40c6-a04d-09e950264b12","TA Manning (TravelCenters of America #179)","3014 Paxville Hwy, Manning, SC 29102","3014 PAXVILLE HWY, MANNING, SC, 29102","","33.703695915505,-80.24219589024","","in-state","census-manual-review","",""
"34eeab35-566f-4210-befc-ef29c528d504","Holladay Shell (Holiday Shell)","13781 Highway 641 N, Holladay, TN 38341","13781 US HWY 641 N, HOLLADAY, TN, 38341","","35.838297392805,-88.085563278169","","in-state","census-manual-review","",""
"bf859b17-33b7-4fb7-995a-1d7cb462c529","Pilot Travel Center #360","11471 State Route 613 W, Findlay, OH 45840","11471 STATE RTE 613, FINDLAY, OH, 45840","","41.136892056018,-83.662306779609","","in-state","census-manual-review","",""
"805d280c-667d-4b63-8d21-4fad230696b2","Blue Beacon Truck Wash of Perrysburg","26525 Baker Dr, Perrysburg, OH 43551","26525 BAKER DR, PERRYSBURG, OH, 43551","","41.53830922807,-83.467710713497","","in-state","census-manual-review","",""
"08661573-91b9-49cf-9232-e8fed94860f0","Days Inn by Wyndham Forrest City","200 Holiday Dr, Forrest City, AR 72335","200 HOLIDAY DR, FORREST CITY, AR, 72335","","35.039158042809,-90.788181001461","","in-state","census-manual-review","",""
"aab7a84d-f5c3-436a-a8c4-5b3c181f2ed2","Love's Travel Stop #894","1025 SR 206 W, Saint Augustine, FL 32086","","","","","n/a","census-no-match","",""
"c4997c9e-6181-4948-843c-6aaec49240b4","Love's Truck Care #244","2050 Highway 70 E, Jackson, TN 38305","2050 HWY 70 E, JACKSON, TN, 38305","","35.677206471131,-88.745990336021","","in-state","census-manual-review","",""
"7de48d80-bca0-454b-b71e-71385ae9c6e5","Wildwood Truck Repair & Wrecker Service","1190 S Main St, Wildwood, FL","1190 S MAIN ST, WILDWOOD, FL, 34785","","28.840075278885,-82.045353279558","","in-state","census-manual-review","",""
